Index,Phylotype,Sub-Phylotype,Sequevar,Sub-sequevar designation,Strainname,Alt Names,"Environmental Source (Soil, Water, unknown plants)",Host Species (Common name),Host Species ,Host Genus,Host Family,Host Order,Year isolated,Location Isolated,Location (Country or Territory),Location (subcontinent),Location (continent),Imported Location,Genome Accession,Genome Level,Sequencing Tech,egl accession,mutS accession,other accession,Citation and Link,Publication,Publication Link,Year published,Data entered by,Comments,Lat (AI),Long (AI),Long Accuracy,Lat Accuracy
6338,,,,,117S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6339,,,,,118S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6340,,,,,15C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6341,,,,,15V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6342,,,,,19C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6343,,,,,21C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6344,,,,,25C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6345,,,,,25V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6346,,,,,26V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6347,,,,,2V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6348,,,,,31C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6349,,,,,32V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6350,,,,,39V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6351,,,,,3V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6352,,,,,43C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6353,,,,,44C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6354,,,,,44V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6355,,,,,45C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6356,,,,,46C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6357,,,,,46S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6358,,,,,47C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6359,,,,,47S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6360,,,,,49C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6361,,,,,49S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6362,,,,,4V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6363,,,,,50S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6364,,,,,51S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6365,,,,,52S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6366,,,,,55S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6367,,,,,56S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6368,,,,,56V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6369,,,,,57S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6370,,,,,62V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6371,,,,,63S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6372,,,,,63V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6373,,,,,64S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6374,,,,,65C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6375,,,,,65S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6376,,,,,65V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6377,,,,,66V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6378,,,,,67S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6379,,,,,67V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6380,,,,,68S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6381,,,,,69S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6382,,,,,6V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6383,,,,,70S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6384,,,,,71S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6385,,,,,72C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6386,,,,,73V,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6387,,,,,75C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6388,,,,,77C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6389,,,,,77S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6390,,,,,78S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6391,,,,,79S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6392,,,,,80S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6393,,,,,81S,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6394,,,,,86C,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6395,,,,,99AS,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6396,,,,,99BS,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6397,,,,,N17,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6398,,,,,N18,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6399,,,,,N33,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
6401,,,,,ToUdk,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2006-2007,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Vienna Elmgreen,,10.338383,2.426674,Accurate,Accurate
6400,,,,,N16,,,Solanum melongena (Eggplant),Solanum melongena,Solanum,Solanaceae,Solanales,,Benin,Benin,Western Africa,Africa,,,,,,,,"Sikirou 2017, https://doi.org/10.1016/j.aoas.2017.05.003",Sikirou 2017,https://doi.org/10.1016/j.aoas.2017.05.003,2017,Tiffany Lowe-Power,,10.338383,2.426674,Accurate,Accurate
406,,,,,,,,Blainvillea rhomboidea,Blainvillea rhomboidea,Blainvillea,Asteraceae,Asterales,,Brazil,Brazil,Southern America,South America,,,,,,,,"Silveira 1998, https://link.springer.com/content/pdf/10.1007/978-3-662-03592-4.pdf",Silveira 1998,https://link.springer.com/content/pdf/10.1007/978-3-662-03592-4.pdf,1998,Tiffany Lowe-Power,,-9.588903,-51.619789,Accurate,Accurate
407,,,,,,,,Brachiaria plantaginea (Signalgrass),Brachiaria plantaginea,Brachiaria,Poaceae,Poales,,Brazil,Brazil,Southern America,South America,,,,,,,,"Silveira 1998, https://link.springer.com/content/pdf/10.1007/978-3-662-03592-4.pdf",Silveira 1998,https://link.springer.com/content/pdf/10.1007/978-3-662-03592-4.pdf,1998,Tiffany Lowe-Power,,-9.588903,-51.619789,Accurate,Accurate
408,,,,,,,,Cichorium endivia (Endive),Cichorium endivia,Cichorium,Asteraceae,Asterales,,Brazil,Brazil,Southern America,South America,,,,,,,,"Silveira 1998, https://link.springer.com/content/pdf/10.1007/978-3-662-03592-4.pdf",Silveira 1998,https://link.springer.com/content/pdf/10.1007/978-3-662-03592-4.pdf,1998,Tiffany Lowe-Power,,-9.588903,-51.619789,Accurate,Accurate
409,,,,,,,,Commelina benghalensis (Benghal Dayflower),Commelina benghalensis,Commelina,Commelinaceae,Commelinales,,Brazil,Brazil,Southern America,South America,,,,,,,,"Silveira 1998, https://link.springer.com/content/pdf/10.1007/978-3-662-03592-4.pdf",Silveira 1998,https://link.springer.com/content/pdf/10.1007/978-3-662-03592-4.pdf,1998,Tiffany Lowe-Power,,-9.588903,-51.619789,Accurate,Accurate
410,,,,,,,,Coriandrum sativum (Coriander),Coriandrum sativum,Coriandrum,Apiaceae,Apiales,,Brazil,Brazil,Southern America,South America,,,,,,,,"Silveira 1998, https://link.springer.com/content/pdf/10.1007/978-3-662-03592-4.pdf",Silveira 1998,https://link.springer.com/content/pdf/10.1007/978-3-662-03592-4.pdf,1998,Tiffany Lowe-Power,,-9.588903,-51.619789,Accurate,Accurate
411,,,,,,,,Cucumis anguria (Maroon Cucumber),Cucumis anguria,Cucumis,Cucurbitaceae,Cucurbitales,,Brazil,Brazil,Southern America,South America,,,,,,,,"Silveira 1998, https://link.springer.com/content/pdf/10.1007/978-3-662-03592-4.pdf",Silveira 1998,https://link.springer.com/content/pdf/10.1007/978-3-662-03592-4.pdf,1998,Tiffany Lowe-Power,,-9.588903,-51.619789,Accurate,Accurate
